DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2012,67234.65,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2013,67746.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2014,68660.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2015,69378.93,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2016,70043.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2017,71117.84,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2018,72614.48,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2019,74267.19,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2020,75757.71,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2021,78631.22,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2022,81420.09,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2023,84715.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Denmark,2024,87825.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2005,39536.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2006,40660.74,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2007,41961.68,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2008,43540.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2009,44399.33,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2010,45770.14,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2011,46745.36,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2012,47685.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2013,48221.57,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2014,49013.13,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2015,49958.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2016,50550.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2017,51117.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2018,52291.16,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2019,53682.82,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2020,53790.36,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2021,55990.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area - 19 countries  (2015-2022),2022,58546.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2013,48027.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2014,48720.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2015,49544.26,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2016,50127.16,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2017,50685.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2018,51860.65,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2019,53303.78,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2020,53401.81,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2021,55764.65,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2022,58965.67,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2023,62268.35,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Euro area – 20 countries (2023-2025),2024,64709.46,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2000,6136.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2001,6930.86,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2002,7609.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2003,8211.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2004,8941.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2005,10112.45,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2006,12118.24,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2007,14536.68,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2008,16499.95,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2009,15458.90,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2010,15640.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2011,16648.51,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2012,17625.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2013,18891.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2014,19829.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2015,21276.83,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2016,22909.41,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2017,24466.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2018,26875.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2019,28339.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2020,28889.24,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2021,30600.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2022,32944.19,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2023,36283.96,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Estonia,2024,38045.17,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2000,26080.36,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2001,26795.34,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2002,29099.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2003,32000.03,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2004,34884.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2005,35751.08,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2006,38077.60,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2007,38452.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2008,38735.91,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2009,40132.90,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2010,40221.11,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2011,38026.91,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2012,37097.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2013,33939.78,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2014,34510.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2015,33887.46,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2016,32522.74,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2017,32267.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2018,32237.22,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2019,32814.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2020,30828.14,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2021,33434.12,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2022,36420.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2023,38945.91,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Greece,2024,40456.43,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Spain,2000,27763.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Spain,2001,28617.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Spain,2002,29587.71,,
