DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,aircraft,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-05,250,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-06,308,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-07,335,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-08,329,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-09,310,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-10,275,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-11,216,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2023-12,238,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-01,233,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-02,200,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-03,228,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-04,220,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-05,275,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-06,332,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-07,340,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-08,332,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-09,290,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-10,245,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-11,190,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2024-12,211,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-01,187,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-02,196,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-03,230,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-04,242,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-05,334,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-06,409,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-07,432,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-08,423,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-09,373,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,BYDGOSZCZ/SZWEDEROWO airport,2025-10,348,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-01,2080,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-02,1950,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-03,1950,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-04,1990,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-05,2604,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-06,3042,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-07,3102,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-08,2950,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-09,2690,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-10,2580,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-11,1974,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2010-12,1856,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-01,1966,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-02,1772,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-03,2166,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-04,2376,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-05,2674,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-06,2962,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-07,3104,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-08,3114,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-09,3106,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-10,2716,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-11,2490,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2011-12,2498,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-01,2416,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-02,2134,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-03,2248,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-04,2812,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-05,2988,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-06,2866,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-07,4214,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-08,3374,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-09,3272,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-10,3037,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-11,2465,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2012-12,2282,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-01,2206,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-02,1947,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-03,2267,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-04,2332,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-05,3009,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-06,3018,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-07,3000,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-08,3137,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-09,2980,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-10,2608,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-11,2192,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2013-12,2096,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-01,2407,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-02,2277,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-03,2778,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-04,3082,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-05,3282,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-06,3716,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-07,4056,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-08,3562,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-09,3434,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-10,2946,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-11,2593,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2014-12,2649,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-01,2612,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-02,2466,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-03,2871,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-04,2885,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-05,3266,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-06,3392,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-07,7072,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-08,7077,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-09,6551,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-10,2801,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-11,2537,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2015-12,2419,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-01,2709,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-02,2709,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-03,3032,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-04,2718,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-05,2898,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-06,3014,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-07,3127,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-08,3220,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-09,3124,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-10,3003,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-11,2754,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2016-12,2729,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-01,2723,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-02,2454,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-03,2780,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-04,2951,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-05,3255,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-06,3362,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-07,3465,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-08,3508,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-09,3364,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-10,3232,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-11,2683,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2017-12,2728,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-01,2861,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-02,2557,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-03,2960,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-04,3267,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-05,3459,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-06,3703,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-07,3810,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-08,3869,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-09,3655,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-10,3313,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-11,2748,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2018-12,2815,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2019-01,2809,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2019-02,2552,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2019-03,2876,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2019-04,3411,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,GDANSK IM LECHA WALESY airport,2019-05,3756,,
