DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1997-Q4,27805.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1998-Q1,27779.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1998-Q2,27864.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1998-Q3,27880.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1998-Q4,27879.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1999-Q1,27891.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1999-Q2,28012.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1999-Q3,28271.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,1999-Q4,28608.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2000-Q1,28992.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2000-Q2,29271.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2000-Q3,29629.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2000-Q4,29734.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2001-Q1,30119.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2001-Q2,30155.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2001-Q3,30281.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2001-Q4,30488.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2002-Q1,30467.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2002-Q2,30618.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2002-Q3,30790.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2002-Q4,30921.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2003-Q1,31280.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2003-Q2,31563.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2003-Q3,31895.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2003-Q4,32110.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2004-Q1,32486.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2004-Q2,32891.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2004-Q3,33365.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2004-Q4,33934.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2005-Q1,34537.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2005-Q2,35018.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2005-Q3,35527.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2005-Q4,36132.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2006-Q1,36833.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2006-Q2,37528.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2006-Q3,37976.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2006-Q4,38450.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2007-Q1,39167.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2007-Q2,39443.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2007-Q3,39964.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2007-Q4,40474.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2008-Q1,40717.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2008-Q2,40982.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2008-Q3,41084.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2008-Q4,40193.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2009-Q1,38901.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2009-Q2,38709.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2009-Q3,38873.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2009-Q4,38868.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2010-Q1,39175.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2010-Q2,39728.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2010-Q3,40133.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2010-Q4,40318.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2011-Q1,40370.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2011-Q2,40595.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2011-Q3,40586.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2011-Q4,40620.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2012-Q1,40560.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2012-Q2,40272.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2012-Q3,40125.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2012-Q4,40070.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2013-Q1,39916.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2013-Q2,40063.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2013-Q3,40268.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2013-Q4,40726.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2014-Q1,40575.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2014-Q2,40911.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2014-Q3,41360.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2014-Q4,41741.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2015-Q1,42526.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2015-Q2,43040.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2015-Q3,43536.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2015-Q4,43758.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2016-Q1,43900.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2016-Q2,44013.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2016-Q3,44434.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2016-Q4,44826.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2017-Q1,45555.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2017-Q2,46680.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2017-Q3,47047.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2017-Q4,47365.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2018-Q1,47586.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2018-Q2,47733.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2018-Q3,48048.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2018-Q4,48538.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2019-Q1,49226.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2019-Q2,49470.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2019-Q3,49817.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2019-Q4,50121.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2020-Q1,48470.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Czechia,2020-Q2,44247.0,,
